"","Nutzer","X","Frage","Zeitpunkt","Antwort","Gewicht","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU.CSU","SPD","Grüne","FDP","AfD","Linke","Sonntagsfrage"
"216","0ad9c1c264bc119ad504b60d8772e8b454d74a2a",2769,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-11","Bin schon fest entschieden",0.938983004419257,"50 - 64","Frauen","Niedrig","Mittel","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0,"SPD"
"217","0adc1f38859f82c9863e573936f5bca59e758af8",3218,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-09","Bin schon fest entschieden",0.655340111246732,"50 - 64","Frauen","Hoch","Hoch","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0,"SPD"
"218","0ae1bd34ca8a1ddd56cf0042780cc947c7587bfe",1441,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-15","Bin schon fest entschieden",0.33376451252526,"50 - 64","Männer","Hoch","Sehr niedrig","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0,"AfD"
"219","0aef28a092905539a79a922282ecc0a21142d14f",3805,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-07","Bin schon fest entschieden",1.35726740263455,"40 - 49","Männer","Mittel","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"220","0aefa38167d61dbdf82e90b6ce3a72803e930018",234,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-19","Bin schon fest entschieden",0.57927100784515,"50 - 64","Männer","Hoch","Niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"221","0b00144177bc8540487d163c448bcefa56617739",2802,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-11","Bin schon fest entschieden",0.743910286557765,"50 - 64","Männer","Niedrig","Niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"222","0b0cd64a55f34d14543605c19a32aa22428b149e",5005,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-06","Bin noch nicht fest entschieden",0.938983342064319,"18 - 29","Männer","Hoch","Sehr hoch","Arbeiter","Noch in Ausbildung","Arbeitnehmer",NA,"Keine Kinder im Haushalt","Westen","Konfessionslos",NA,"CDU/CSU-.-FDP-.-AfD",1,1,0,0,1,1,0,"AfD"
"223","0b1a5ff108aa55a571259a63693e0ed26c3062c7",4882,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-08","Bin noch nicht fest entschieden",0.285909757727016,"50 - 64","Männer","Mittel","Mittel","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD-.-Grüne",1,0,1,1,0,0,0,"AfD"
"224","0b260e9483493ce965f33ccb81dc573800ab55e3",1159,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-16","Bin schon fest entschieden",0.907874140860296,"50 - 64","Frauen","Niedrig","Sehr niedrig","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"225","0b37448bd77467094a511b983e8795d3c7ced88f",2645,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-11","Bin schon fest entschieden",1.08961167324301,"50 - 64","Männer","Mittel","Hoch","Nicht berufstätig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0,"FDP"
"226","0b59ea6fdd3309e84cbce12169c973b4a58cbbcd",1004,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-17","Bin schon fest entschieden",0.392747223163287,"65 +","Männer","Niedrig","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Hauptschule / kein Abschluss","Grüne",0,0,0,1,0,0,0,"Grüne"
"227","0b5c7643b421ba84d60a682e0b60e39c2573dd49",2652,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-11","Bin schon fest entschieden",0.699665762264347,"65 +","Männer","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0,"SPD"
"228","0b6651297357bee7fe8c61585ce1db49783f61c7",3022,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-10","Bin schon fest entschieden",0.827399378990178,"18 - 29","Männer","Sehr hoch","Sehr hoch","Angestellter","Noch in Ausbildung","Studenten","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Linke",0,0,0,0,0,0,1,"Linke"
"229","0b6660955ea860116dfe5f9a9f720c2ec5c4e750",1535,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-15","Bin schon fest entschieden",1.91500320737712,"40 - 49","Männer","Mittel","Hoch",NA,"Studium oder höher","Arbeitnehmer","Ledig","Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0,"SPD"
"230","0b94d3cb2be747c460fe213367d0becadab8c771",326,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-19","Bin schon fest entschieden",1.01448894095415,"40 - 49","Männer","Hoch","Mittel","Angestellter","Studium oder höher","Arbeitnehmer",NA,NA,"Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0,"Grüne"
"231","0b96c0c54f3d4428422a09d65ae1fdc186248880",2603,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-11","Bin schon fest entschieden",0.434440706121301,"50 - 64","Frauen","Hoch","Mittel","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0,"AfD"
"232","0b97060db9d6169c8a84f272d73406823d8fe161",1685,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-14","Bin schon fest entschieden",0.513199142654045,"65 +","Männer","Sehr hoch","Hoch",NA,"Studium oder höher",NA,"Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen",NA,NA,"Linke",0,0,0,0,0,0,1,"Linke"
"233","0b971f0b7989c5ceba695d3bae969a15d0b1bccb",4781,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-09","Bin noch nicht fest entschieden",2.8036312648892,"40 - 49","Frauen","Sehr niedrig","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","CDU/CSU-.-SPD",1,1,1,0,0,0,0,"SPD"
"234","0b9ace431b406b4b0ec7d48cb362e18bafea51ae",3742,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-07","Bin schon fest entschieden",0.405400561904675,"50 - 64","Männer","Hoch","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"235","0b9f6b391311ad0a4184c3fbe5d10235b8912b98",1844,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-14","Bin schon fest entschieden",0.895709592564895,"50 - 64","Frauen","Sehr niedrig","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer",NA,NA,"Osten","Evangelisch",NA,"CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"236","0ba0ae275fe2f529f552c5cc5d0a2b36cd478bd7",723,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-18","Bin schon fest entschieden",1.27915905641851,"65 +","Frauen","Hoch","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"237","0bd235e2eff08b983833b823e99bbd440595a412",3640,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-08","Bin schon fest entschieden",0.610427851475645,"18 - 29","Männer","Sehr hoch","Sehr hoch","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet",NA,"Westen","Evangelisch","Mittlere Reife","AfD",0,0,0,0,0,1,0,"AfD"
"238","0beeeef3362c3a1516fcedea1c67e68d40105f53",2054,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-13","Bin schon fest entschieden",1.2087085077801,"65 +","Frauen","Mittel","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"239","0bff86512bfda5a16f0b93256849477204c62a5c",4284,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-18","Bin noch nicht fest entschieden",1.965945150389,"40 - 49","Frauen","Niedrig","Niedrig","Beamter","Studium oder höher","Arbeitnehmer","Ledig",NA,"Westen","Evangelisch","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"240","0c16188c66f7e66d3468e5b2b75d2e14e870a4e3",3553,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-08","Bin schon fest entschieden",1.33240744099855,"65 +","Männer","Niedrig","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch",NA,"CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"241","0c27e47b68c849496ef34d3fee0eddfbc5c508d1",3987,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-06","Bin schon fest entschieden",0.736715776591342,"50 - 64","Frauen","Mittel","Niedrig","Selbstständig","Studium oder höher","Selbstständige","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0,"Grüne"
"242","0c2c298e85f845b24315c7639cae153df39ec94d",5031,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-06","Bin noch nicht fest entschieden",1.35726740263455,"40 - 49","Männer","Mittel","Sehr hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0,"CDU/CSU"
"243","0c3a7e769308f438dce0c4bcb561cf88233d7e9e",751,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-18","Bin schon fest entschieden",0.678942887095715,"50 - 64","Frauen","Hoch","Mittel","Beamter","Studium oder höher","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0,"SPD"
"244","0c3daaee24332e9a6d32b3102755c0e9153a6e76",775,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-18","Bin schon fest entschieden",2.86346347447545,"30 - 39","Männer","Niedrig","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Osten","Evangelisch","Mittlere Reife","Linke",0,0,0,0,0,0,1,"Linke"
"245","0c4cf9a0aa61653df9f3c0047d9aa436ae8de2d9",5015,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-06","Bin noch nicht fest entschieden",0.740608408465614,"65 +","Frauen","Sehr hoch","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0,"FDP"
"246","0c55b846f4b6e6dadde9589ad47d8d1ae27826da",218,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-19","Bin schon fest entschieden",1.63591785456335,"18 - 29","Männer","Hoch","Hoch","Angestellter","Studium oder höher",NA,"Verheiratet / Verwitwet",NA,"Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"247","0c57cb22bdee44f73902449f9d7f8bcac4645916",18,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-20","Bin schon fest entschieden",0.752869224280798,"50 - 64","Frauen","Mittel","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"248","0c799ae04e6033a75e8699620d9a937c7ec4f4b5",1302,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-16","Bin schon fest entschieden",0.610651343194162,"50 - 64","Männer","Mittel","Mittel","Beamter","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"249","0c7b38094911298fe89c20e4584f6645e74212c0",2512,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-12","Bin schon fest entschieden",0.387484809343309,"65 +","Männer","Sehr niedrig","Hoch",NA,NA,"Rentner",NA,NA,"Westen",NA,NA,"Grüne",0,0,0,1,0,0,0,"Grüne"
"250","0c85f9784d9ae458cb34301252ea91a4fc6df6c9",1168,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-16","Bin schon fest entschieden",0.607561138598467,"50 - 64","Frauen","Mittel","Sehr hoch","Beamter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"251","0c8cb20163df0ce661b4bc8ba349523367540f77",913,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-17","Bin schon fest entschieden",1.4850488016243,"65 +","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"252","0c904e62a7afe458627876af8bbb3b6645fb9481",2027,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-13","Bin schon fest entschieden",1.08806117977216,"65 +","Frauen","Hoch","Mittel","Leitender Angestellter","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0,"SPD"
"253","0c905812a1568f5ff8e39d59f1358de4298e0501",668,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-18","Bin schon fest entschieden",1.76736594582106,"18 - 29","Männer","Niedrig","Niedrig",NA,NA,"Arbeitslose / Nichterwerbspersonen","Ledig",NA,"Westen","Evangelisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0,"CDU/CSU"
"254","0c9feda72c54382c3bd19b7f79f7bff35e860d25",2460,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-12","Bin schon fest entschieden",0.357187477219905,"50 - 64","Männer","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0,"SPD"
"255","0caec3b4d5972e0925df791feea954e69e57e795",4051,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-06","Bin schon fest entschieden",0.384998349628787,"50 - 64","Männer","Mittel","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","Linke",0,0,0,0,0,0,1,"Linke"
"256","0cc0f02dbb4a583fba5368cd7317b69e3d9b546b",2667,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-11","Bin schon fest entschieden",0.682382010939076,"65 +","Frauen","Niedrig","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0,"AfD"
"257","0cc9a16d7849801a7586879ccccdaecb7f1a11de",2905,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-10","Bin schon fest entschieden",0.786575036581144,"65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","AfD",0,0,0,0,0,1,0,"AfD"
"258","0cf0b760029cb5b11bd39019a264e167ce127690",4365,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-16","Bin noch nicht fest entschieden",1.40273811487687,"40 - 49","Männer","Niedrig","Sehr niedrig","Beamter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","CDU/CSU-.-SPD-.-FDP",1,1,1,0,1,0,0,"Sonstige"
"259","0d01f53f9994b73e57e1818204048d5c3ce13b21",1891,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-14","Bin schon fest entschieden",0.36311750076756,"50 - 64","Männer","Hoch","Niedrig","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","AfD",0,0,0,0,0,1,0,"AfD"
"260","0d2cb7a8fd29d90cae10449565181b3c54173586",128,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-19","Bin schon fest entschieden",0.739707659311002,"50 - 64","Frauen","Mittel","Hoch",NA,"Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"261","0d3dd361a07eaf8ad45200697d66565b0d0e3f51",2440,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-12","Bin schon fest entschieden",0.618439257815735,"50 - 64","Frauen","Mittel","Sehr hoch","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"262","0d5984e08044c5631321678d90f4b0047924ea6b",3063,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-10","Bin schon fest entschieden",0.618439257815735,"50 - 64","Frauen","Mittel","Sehr hoch","Leitender Angestellter","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","SPD",0,0,1,0,0,0,0,"SPD"
"263","0d6b87dfb9ecd8e452b980364df74c89b5e86bd0",47,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-20","Bin schon fest entschieden",1.32470509857672,"30 - 39","Männer","Sehr hoch","Sehr niedrig","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Linke",0,0,0,0,0,0,1,"Linke"
"264","0d6feae87ff590b970fc957a9606d76db93eebb2",291,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-19","Bin schon fest entschieden",0.979221281430911,"40 - 49","Männer","Hoch","Hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet",NA,"Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0,"Grüne"
"265","0d7458829fbcd89616aa52fb55647708e22eaa99",3744,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-07","Bin schon fest entschieden",0.205334832696991,"65 +","Frauen","Sehr hoch","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0,"Grüne"
"266","0d8ca37fa8cc1a1dcdcd9e5a15c9d141c0e5cf9e",4618,"Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-09-12","Bin noch nicht fest entschieden",0.36493397477443,"65 +","Frauen","Hoch","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0,"SPD"
