"","Nutzer","Frage","Zeitpunkt","Antwort","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU/CSU","SPD","Grüne","FDP","AfD","Linke"
"1405","00303b0b725408744247a3b7eaebb127cb82e242","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","40 - 49","Männer","Mittel","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"1406","d8dd5a1de5be59659cea585ec330485776be1719","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","30 - 39","Frauen","Sehr niedrig","Mittel","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"1407","c85f2cf7a3d833df8625d44eeb1098c8ab08dee0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","18 - 29","Männer","Hoch","Sehr hoch","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","CDU/CSU",0,1,0,0,0,0,0
"1408","a375ca378130f867e99e7489e1f9dbc2918f63a5","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","30 - 39","Männer","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"1409","d4484e644b69616165ad0922d7626c532c53e710","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","30 - 39","Frauen","Sehr hoch","Mittel","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Arbeitnehmer","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Osten","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","CDU/CSU",0,1,0,0,0,0,0
"1410","7ae714a365fa82717d62547b9b1e93af7cd0d64d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Sehr niedrig","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"1411","42aa4679a1fb5d11ff3b4974bfc813444c8d415d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"1412","854232b1731c2ca03524215fa7bd17db59ff2434","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","18 - 29","Frauen","Mittel","Sehr niedrig","Arbeiter","Berufsausbildung","Arbeitnehmer","Ledig","Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1413","5dd55347c30eed39bedc76c54f447e8e0a0bbf22","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Sehr hoch","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1414","0bc5dfd46c81ca01272f3ba9c75fa05800a7e026","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Hoch","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1415","fa1dcbee1f6f34e2a3ba93bd65cc214b7396ecb9","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","40 - 49","Männer","Mittel","Hoch","Selbstständig","Berufsausbildung","Selbstständige","Ledig","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1416","bdb023fd1b11f60bb085dc5e942ea3614604fe7b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"1417","e49a17ec7d033bf8439d7639aa69e8eaa25703ff","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","30 - 39","Frauen","Niedrig","Hoch","Weiß nicht / keine Angabe","Studium oder höher","Arbeitslose / Nichterwerbspersonen","Weiß nicht / keine Angabe","Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"1418","59406955f3f44eccf676c2036787fdf5d179f562","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Mittel","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"1419","e4f039270f99a69c8955088e27d05b5c67b2d793","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Sehr hoch","Hoch","Weiß nicht / keine Angabe","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Westen","Konfessionslos","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"1420","90115049df1317993a4fce327cec8f55326c6eed","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Mittel","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"1421","0a996cb0ccfd73559bffcf288709b0ee9c708900","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Sehr niedrig","Niedrig","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"1422","0442c404659a1841ce90f9546b753fc2223b7642","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Sehr hoch","Mittel","Nicht berufstätig","Berufsausbildung","Weiß nicht / keine Angabe","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Eine andere","Mittlere Reife","Nichtwähler",0,0,0,0,0,0,0
"1423","5d7bf6493a98c8120c04cee350d536a07a80b3d8","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Mittel","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"1424","017b45a8534d4d341c4d942f113b5f60d086534b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","40 - 49","Männer","Hoch","Mittel","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Abitur","AfD",0,0,0,0,0,1,0
"1425","b1b832f7976eafa9c1180676d48174d0c315c378","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"1426","ad19c325fe931fa1ca3e947334a9342272c4b644","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"1427","fe94bfc09c64d2056abfcfee70300b7ee24495d5","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Mittel","Sehr hoch","Beamter","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1428","a64c03a8e45df0ca47755d29ea3a7abbd7739d24","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","40 - 49","Männer","Sehr niedrig","Sehr niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1429","0c27e47b68c849496ef34d3fee0eddfbc5c508d1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Niedrig","Selbstständig","Studium oder höher","Selbstständige","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"1430","c74c9689d2880f428f4702fe493e0f87bc56f4eb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Niedrig","Niedrig","Selbstständig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1431","74571ccf612f14cf0030b6c167691aae9c788591","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Mittel","Mittel","Nicht berufstätig","Ohne Abschluss","Rentner","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","Grüne",0,0,0,1,0,0,0
"1432","c16185e5d8897d83212be251d196e04960260c80","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Sehr niedrig","Hoch","Angestellter","Ohne Abschluss","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"1433","b7115f93031b47e2ccc1e6169a6161a9528d4cad","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Hoch","Mittel","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Abitur","Grüne",0,0,0,1,0,0,0
"1434","d936629c7f0d351592a51910ba704201d65afed9","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"1435","2b349e54fd56e9bc6375da6b17630dd821bbfeed","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Mittel","Sehr hoch","Selbstständig","Studium oder höher","Selbstständige","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1436","779cab81b88553d6e17c29ded094787baf7406c1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Mittel","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1437","4e1275d9391e072ec3aff5b65d4f8e7b580d34fc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Mittel","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"1438","129ba667833429c4aeb3e8c1249f2a82d1e21eec","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1439","33d42d8daf28afbfad8bc6a68917fd1875909860","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Sehr hoch","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"1440","61bff4d9169036e7c04fab2a7e6e788dea1a71be","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Sehr niedrig","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1441","4cb439d19931ad272061f1b3056bda93116265bc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Mittel","Sehr niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0
"1442","255f497c1bfcb3a9f037e9f0ce70979e24aac0fd","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","18 - 29","Männer","Sehr hoch","Sehr niedrig","Angestellter","Noch in Ausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"1443","2a7d67ca462ffc1caf154524bad5546f295b5d40","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Hoch","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"1444","4c294933600980ab41f72e930fe29e2ccddb51be","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Mittel","Mittel","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0
"1445","b13ba89765f803a678f8db40c89da500c3316a51","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","AfD",0,0,0,0,0,1,0
"1446","aef742bda510547a9176ed29e69bee96aa5d3e73","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"1447","3798629d64485725b2cf22c28b15e4799a9d34ee","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"1448","b7439986cedb41fdfca705b1a8ba0107cda50ba1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Hoch","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","Sonstige",0,0,0,0,0,0,0
"1449","3a5682ac415747ecc6b3b84bf0ea2e485ea3dcaf","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Niedrig","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"1450","117afec71234cd960693b8ca8e0c4ef5cc97545e","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Männer","Mittel","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"1451","c971fe3bda89a5ed49a7b352cc7d7c3abc8afcbb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Niedrig","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Hauptschule / kein Abschluss","FDP",0,0,0,0,1,0,0
"1452","ba9ebc10de0a6361e046f61d86c85ce2130bdbee","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Hoch","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"1453","896b1e5c99f2e511cfbadbb7c5d5ee80270d8cec","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Männer","Niedrig","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"1454","0261137f77b239d5dafe45f30cb966f255a5d68c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"1455","78fb4ff7ac64828d7cae1dbd9822e5e9d0ef3b5b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-12","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
