Nutzer,Frage,Zeitpunkt,Antwort,Gewicht,Alter,Geschlecht,Bevölkerungsdichte,Kaufkraft,Berufliche Stellung,Berufsbildung,Beschäftigungsstatus,Familienstand,Kinder im Haushalt,Ost_West,Religion,Bildungsabschluss,Sonntagsfrage
b9a9bf236e6291ac2e7cc071c3ed1421624d8437,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.8877417333072,40 - 49,Frauen,Mittel,Hoch,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Arbeitnehmer,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Westen,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Linke
fc51324c236f929ae05232f2c062907b8b4f90fe,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.195764842371417,65 +,Männer,Hoch,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
92cbca2ef932a66a25beed888e738ce5315be4ba,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.85876991271108705,65 +,Frauen,Hoch,Hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
902865251cd8ebd56c28246f2ca3069b898e70e5,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.66953524682481602,50 - 64,Männer,Niedrig,Mittel,Beamter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
dc1b5bd1643e9c70490acc69184e848546390e54,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.9554201640053599,30 - 39,Frauen,Hoch,Sehr hoch,Weiß nicht / keine Angabe,Berufsausbildung,Arbeitnehmer,Weiß nicht / keine Angabe,Keine Kinder im Haushalt,Westen,Weiß nicht / keine Angabe,Abitur,Linke
6f3f17352038bbf6f12fa3852621c679c311928c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.56425445614946901,50 - 64,Männer,Mittel,Hoch,Angestellter,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,SPD
c30172b77e8ee23623f89926da718e972b823b70,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.40466760291793002,50 - 64,Männer,Mittel,Mittel,Arbeiter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
1df462ebdf0b0155a812e3412a59939140330d1b,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.51881811361226504,50 - 64,Männer,Hoch,Sehr hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,FDP
9c155adbf4cae941ac9d0e067fcbc9f3bef11cf6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.52027029341925202,50 - 64,Frauen,Mittel,Sehr hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Linke
640b483fde024b63aa759a04375193a9d109cc75,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.5379457928315401,65 +,Frauen,Sehr niedrig,Sehr hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
d8aec4b285583c2a6016fd440915eb596ff6c24d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.74471701401148604,50 - 64,Frauen,Mittel,Mittel,Weiß nicht / keine Angabe,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Weiß nicht / keine Angabe,SPD
6701bef43e8814bc5b9561ddf7ada8a05b42843e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,3.0225795283392398,18 - 29,Männer,Niedrig,Niedrig,Nicht berufstätig,Studium oder höher,Studenten,Ledig,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
d2daa9f765fc87751fb216cdb1879d7563cfbe7d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.75475429185015896,50 - 64,Männer,Sehr niedrig,Sehr niedrig,Arbeiter,Berufsausbildung,Arbeitnehmer,Geschieden,Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,SPD
58ecd7278bad05642ac8147f5a8467334e58edd3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.24568007478172099,65 +,Frauen,Sehr hoch,Mittel,Nicht berufstätig,Berufsausbildung,Rentner,Ledig,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
7de1f979ddf8a2321cdf7abd32991700822020dd,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.50614009452622899,50 - 64,Männer,Hoch,Mittel,Nicht berufstätig,Ohne Abschluss,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Hauptschule / kein Abschluss,SPD
0d34effa36d3633fe9415f5f69dc0910777a5157,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.36000425801693597,65 +,Frauen,Hoch,Hoch,Beamter,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
8a4ef0c12222b78f092152ba157cc9693c980ce6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.41347609044363298,50 - 64,Männer,Mittel,Niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,Grüne
dbe8c7a48146829e90e970f1f681ee107ebaa40c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.3199611923993699,50 - 64,Männer,Sehr niedrig,Sehr niedrig,Weiß nicht / keine Angabe,Studium oder höher,Weiß nicht / keine Angabe,Geschieden,Keine Kinder im Haushalt,Osten,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,FDP
80762bf963a317790b99a86193521e62ad713794,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.90528273726914699,50 - 64,Frauen,Sehr niedrig,Hoch,Selbstständig,Studium oder höher,Selbstständige,Geschieden,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
3bef2e369561417d7002bdb26336a996358d4bd7,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.1426797290952799,40 - 49,Frauen,Mittel,Mittel,Arbeiter,Ohne Abschluss,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,AfD
565d5037fd93441974831f5a8fb08ce6bf0ba037,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.76654672158843595,50 - 64,Frauen,Niedrig,Sehr niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Mittlere Reife,Linke
ea0248026ed6af8e6157d5493f650a6fda35ca96,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.80677350078242605,65 +,Männer,Mittel,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,AfD
aa9cfd43fe9e3fb48d22e9a042972cf6692eef98,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.43502147023203303,50 - 64,Frauen,Sehr hoch,Sehr niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,CDU/CSU
13e54f9ea7843e3797a6078b609453dac98fcaae,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.61684660139553804,18 - 29,Frauen,Hoch,Mittel,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,AfD
5f7dd58b6cea0c3671575722017e696f90fb5a93,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.28247137909245,65 +,Frauen,Mittel,Sehr niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
d0bcae88fe60049691578ecd8439d6a2d7abe959,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.15980457282858801,65 +,Männer,Sehr hoch,Sehr niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Grüne
260fb22ee2c93756c33951f9c61eaa31c78ab438,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.30256595154265298,50 - 64,Männer,Mittel,Sehr hoch,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,AfD
395128f5edeb745e0568d05c8edeb400ce4a72e9,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,2.73663431841043,30 - 39,Frauen,Mittel,Hoch,Angestellter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Grüne
1dbcba784d450e3c5db447c9426c7213c57ebb2b,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.67870694680308097,65 +,Männer,Hoch,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
905cf7b70ae5973fa6ff721745260c0a560b9970,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.52087517554729,65 +,Frauen,Sehr niedrig,Mittel,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
aba791c249b8a50336e128b565f3472b63c3a569,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,2.1872892683004399,18 - 29,Frauen,Niedrig,Hoch,Beamter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,FDP
6dff6529da030f8a90b4726f5e51b4b3935e5a15,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.44465261775661302,50 - 64,Frauen,Hoch,Sehr hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
5701c7fc446a3cf83b3e8358e6e0462fa01fc9c5,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.78182829127233699,40 - 49,Männer,Sehr hoch,Hoch,Selbstständig,Studium oder höher,Weiß nicht / keine Angabe,Ledig,Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
0def4a75bdcff17b3201286b0f96a4e91121b8a9,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.66722124912284597,65 +,Frauen,Sehr hoch,Sehr hoch,Nicht berufstätig,Berufsausbildung,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
5f61f3379d3fb3053bc4f736e47b596c62712ab8,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.70073193179430504,50 - 64,Frauen,Mittel,Hoch,Nicht berufstätig,Berufsausbildung,Arbeitslose / Nichterwerbspersonen,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,SPD
8c3c620469a5c671207fe13b4e3197c6c0be22ab,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.204543167973252,50 - 64,Männer,Sehr hoch,Hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
b61eceb654429a4186c78b26b5e7276d688bfea2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.62999979611078805,50 - 64,Männer,Niedrig,Hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,CDU/CSU
8818926a7086b951f318dd80b22094adddb6ab74,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.98994925707709,40 - 49,Männer,Sehr niedrig,Niedrig,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
65f03cc5145dc0aea81c0356a6af5805468eec7a,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.39310556251214501,50 - 64,Frauen,Sehr hoch,Hoch,Selbstständig,Berufsausbildung,Selbstständige,Ledig,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
0df3d4f5448edeb1d936948decf5ac0cd8972e5b,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.28281740921111898,65 +,Männer,Sehr hoch,Niedrig,Nicht berufstätig,Studium oder höher,Rentner,Geschieden,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,AfD
c67e78b1d1fce5be72e51a1088d08659acca3d95,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.50614009452622899,50 - 64,Männer,Hoch,Mittel,Beamter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,SPD
b8c37c3c8c32237a7dcf99a51f45f2a87082596e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.93200683422278696,65 +,Männer,Mittel,Sehr hoch,Selbstständig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
6cde718e5db2a78f1df8b1e2d3c7c3a074696af9,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.17651762381866101,50 - 64,Männer,Sehr hoch,Sehr hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
ffbb9bcb256e781df48cc9f1f6dc015b6c1f8874,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.61089512073845798,50 - 64,Frauen,Mittel,Hoch,Selbstständig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
1b8fb55802e7ee2beabdfe1006e3a73d10aae3f3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.06995224461335,65 +,Männer,Niedrig,Sehr hoch,Selbstständig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
ac892489341c6de21e7e42e99f532ac75f221a19,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.76150160317431304,50 - 64,Frauen,Niedrig,Niedrig,Selbstständig,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,Grüne
3a669ff8f3b47620f2988fcc839d5d5ffbff082c,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.0446302749777701,40 - 49,Männer,Hoch,Sehr hoch,Selbstständig,Noch in Ausbildung,Selbstständige,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
69c0ce468c35622ac673d5578e36bb975a45b5af,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.22724074918640499,50 - 64,Männer,Sehr hoch,Sehr niedrig,Leitender Angestellter,Ohne Abschluss,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Osten,Eine andere,Hauptschule / kein Abschluss,Linke
30ea6c722334e8108e0239d0556039b329834466,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.53232815799734101,50 - 64,Männer,Hoch,Sehr niedrig,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Abitur,Grüne
fa5604288c10b4dc4cce4a835b9fadae3b24a446,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.89246905311574398,40 - 49,Männer,Mittel,Sehr hoch,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Osten,Evangelisch,Abitur,Grüne
0686ff1b16455cac054b0ff08daf03bd250d65cf,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.84444990795341601,50 - 64,Männer,Sehr niedrig,Sehr hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,AfD
a284602a07bfbd0169e820e20ed2d99f6dd28dc2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,2.0771443114341599,40 - 49,Männer,Niedrig,Sehr niedrig,Beamter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,FDP
e397a62b10ad786cfd1efeef005fee30d0a710af,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.89033237120818998,50 - 64,Frauen,Niedrig,Sehr niedrig,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Osten,Konfessionslos,Abitur,SPD
5814b3226a0da3b3bf0b8f5dfdd859e8602ce829,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,1.0391147526028399,65 +,Frauen,Hoch,Mittel,Beamter,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
e9a3de082882680015f4214807ece5d4cf7af361,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.69563836568429105,50 - 64,Männer,Hoch,Hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
3864d3cb0fdbc0b4ffd99383955d0dcef75b8639,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.419970926358115,50 - 64,Frauen,Sehr hoch,Sehr niedrig,Selbstständig,Berufsausbildung,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Eine andere,Mittlere Reife,Grüne
cb53b910f92949d660500e38b2cb89dd07a155e7,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.48424018703646199,50 - 64,Männer,Sehr hoch,Sehr niedrig,Selbstständig,Berufsausbildung,Selbstständige,Ledig,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,SPD
edcc7a570c48389e3761c666d36b3a46952a4d5d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,3.4786135733471202,30 - 39,Frauen,Hoch,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
1bc1ac7ac0a1fc5e87d1eec4c2dac3441b7be3e2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.47007794410981701,50 - 64,Männer,Sehr niedrig,Hoch,Selbstständig,Berufsausbildung,Selbstständige,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,Grüne
722652a8d32c5dc4fe139cbe997c0f2d2c66761b,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-30,Bin schon fest entschieden,0.68451059078290499,50 - 64,Männer,Hoch,Hoch,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
